ID	C_A.ACA	C_A.ACC	C_A.ACG	C_A.ACT	C_A.CCA	C_A.CCC	C_A.CCG	C_A.CCT	C_A.GCA	C_A.GCC	C_A.GCG	C_A.GCT	C_A.TCA	C_A.TCC	C_A.TCG	C_A.TCT	C_G.ACA	C_G.ACC	C_G.ACG	C_G.ACT	C_G.CCA	C_G.CCC	C_G.CCG	C_G.CCT	C_G.GCA	C_G.GCC	C_G.GCG	C_G.GCT	C_G.TCA	C_G.TCC	C_G.TCG	C_G.TCT	C_T.ACA	C_T.ACC	C_T.ACG	C_T.ACT	C_T.CCA	C_T.CCC	C_T.CCG	C_T.CCT	C_T.GCA	C_T.GCC	C_T.GCG	C_T.GCT	C_T.TCA	C_T.TCC	C_T.TCG	C_T.TCT	T_A.ATA	T_A.ATC	T_A.ATG	T_A.ATT	T_A.CTA	T_A.CTC	T_A.CTG	T_A.CTT	T_A.GTA	T_A.GTC	T_A.GTG	T_A.GTT	T_A.TTA	T_A.TTC	T_A.TTG	T_A.TTT	T_C.ATA	T_C.ATC	T_C.ATG	T_C.ATT	T_C.CTA	T_C.CTC	T_C.CTG	T_C.CTT	T_C.GTA	T_C.GTC	T_C.GTG	T_C.GTT	T_C.TTA	T_C.TTC	T_C.TTG	T_C.TTT	T_G.ATA	T_G.ATC	T_G.ATG	T_G.ATT	T_G.CTA	T_G.CTC	T_G.CTG	T_G.CTT	T_G.GTA	T_G.GTC	T_G.GTG	T_G.GTT	T_G.TTA	T_G.TTC	T_G.TTG	T_G.TTT
TCGA-A7-A6VY-01A-12D-A33E-09	0	1	0	2	6	3	3	1	3	2	1	1	1	0	0	3	3	1	3	1	4	1	2	2	3	1	1	5	4	2	1	5	1	1	3	3	0	2	4	3	2	4	4	3	3	3	4	6	0	1	1	0	0	0	2	1	0	1	0	0	0	0	1	0	2	1	0	1	0	0	2	2	0	0	2	2	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	2	1	0	1
TCGA-A8-A06N-01A-11W-A019-09	0	1	0	0	0	1	0	0	1	0	1	0	0	3	0	3	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	3	1	0	0	7	3	0	1	9	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
TCGA-A8-A06O-01A-11W-A019-09	0	1	0	0	0	1	1	0	1	2	0	0	2	1	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	1	0	2	1	0	14	1	2	1	7	0	0	1	9	1	1	1	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	2	0	0	0	0	0	1	0	1
TCGA-A8-A06P-01A-11W-A019-09	1	1	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	1	1	1	0	0	4	0	4	1	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
TCGA-A8-A06Q-01A-11W-A050-09	2	0	0	1	0	1	0	0	0	1	0	1	3	4	3	3	0	2	0	0	0	1	1	1	0	0	0	0	29	12	2	37	2	1	4	0	6	1	9	4	2	1	4	0	64	19	26	34	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	0	2	1	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TCGA-A8-A06R-01A-11D-A015-09	0	0	0	0	1	1	0	2	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	2	1	1	1	3	0	6	2	1	1	5	3	1	0	5	0	4	4	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	1	2	0	0	1	0	2	0	0	1	0	2	0	1	2	0	1	0	1	0	0	0	0
TCGA-A8-A06T-01A-11W-A019-09	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	1	2	2	2	2	1	0	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
TCGA-A8-A06U-01A-11W-A019-09	0	0	0	2	2	0	0	2	2	0	0	0	0	2	0	0	0	1	0	0	1	0	0	1	0	0	0	0	5	2	0	5	2	0	5	0	2	2	7	1	0	1	4	1	4	2	3	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	3	0	0	0	1	1	1	1	3	0	0	0	1	1	0	0	0	2	1	0	0	0	1	1	0	0	1	0	1	0
TCGA-A8-A06X-01A-21W-A019-09	7	4	3	1	3	6	5	0	6	4	3	9	6	8	0	7	0	0	1	3	3	4	1	9	1	1	0	2	3	5	2	5	3	4	11	3	3	1	9	5	5	9	5	5	4	2	1	4	2	2	3	1	1	0	3	4	0	3	0	2	0	4	0	0	2	1	1	2	2	5	1	0	2	1	3	1	1	1	0	0	0	1	0	1	1	2	3	0	0	0	4	1	0	0	1	1
TCGA-A8-A06Y-01A-21W-A019-09	1	1	1	0	0	0	0	1	1	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	2	4	0	0	0	3	0	0	0	0	0	1	0	3	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TCGA-A8-A06Z-01A-11W-A019-09	1	3	0	1	3	4	0	1	2	0	0	2	3	2	0	2	1	2	0	0	0	0	1	2	0	0	0	2	0	2	0	1	2	0	4	1	3	2	2	3	2	1	3	3	1	1	1	3	0	3	1	0	0	1	1	1	1	0	0	0	0	1	1	0	1	1	2	1	1	2	0	2	0	0	0	0	1	2	0	0	0	0	1	0	0	1	0	2	1	1	0	1	0	0	1	2
TCGA-A8-A075-01A-11D-A099-09	2	3	1	3	0	3	0	0	0	2	0	0	0	0	0	2	0	0	0	1	2	0	0	1	1	0	0	2	1	0	1	6	0	0	4	1	1	2	2	4	1	1	3	0	7	7	2	5	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	3	2	1	0	0
TCGA-A8-A076-01A-21W-A019-09	0	0	2	1	1	1	0	0	0	3	0	2	2	0	0	2	2	0	0	3	0	0	1	0	0	1	0	0	2	0	0	2	2	0	8	0	1	1	12	0	0	0	2	1	3	5	8	3	0	3	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	3	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1
TCGA-A8-A079-01A-21W-A019-09	1	1	0	1	0	2	0	0	3	1	0	2	1	2	0	5	0	1	0	0	1	0	1	1	0	0	1	0	0	1	2	4	3	4	12	2	1	5	7	3	1	0	3	0	2	2	2	2	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	1
TCGA-A8-A07B-01A-11W-A019-09	0	0	0	0	1	0	2	0	2	0	0	1	3	1	1	1	0	0	1	0	1	1	0	0	0	0	1	1	6	2	0	6	0	0	3	2	1	2	3	1	1	2	2	2	8	2	3	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
TCGA-A8-A07C-01A-11D-A045-09	3	4	0	1	0	1	1	3	3	3	0	1	5	4	2	5	4	1	2	5	2	3	2	2	1	3	0	1	3	4	0	3	2	1	4	4	0	3	5	2	8	5	4	1	2	5	7	2	1	1	3	0	1	2	0	1	0	2	3	1	0	0	2	1	0	0	1	0	3	2	0	2	2	1	2	2	0	2	0	0	0	2	1	1	0	1	1	1	0	0	0	1	1	0	0	1
TCGA-A8-A07E-01A-11W-A050-09	0	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	2	0	0	2	1	2	0	5	2	6	2	7	3	5	7	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
TCGA-A8-A07F-01A-11W-A019-09	1	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	2	0	1	0	4	0	0	1	5	0	1	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TCGA-A8-A07G-01A-11W-A050-09	3	3	0	0	2	3	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	1	4	1	0	0	0	3	3	0	3	1	3	2	4	1	5	2	6	3	3	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1
TCGA-A8-A07I-01A-11W-A019-09	1	1	0	1	1	0	0	1	0	2	1	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	0	3	0	0	7	1	2	0	2	1	0	0	4	1	0	2	3	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
TCGA-A8-A07J-01A-11W-A019-09	0	0	0	1	1	0	0	0	0	1	0	2	1	1	1	3	0	0	0	0	0	0	0	2	0	1	0	0	2	2	0	1	0	0	2	0	1	1	0	0	1	0	2	2	3	5	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0
TCGA-A8-A07L-01A-11W-A019-09	1	4	1	0	2	1	1	3	1	0	0	1	3	1	1	1	2	0	0	0	0	2	0	1	0	2	0	1	2	3	1	0	0	3	3	1	2	2	2	3	4	2	3	1	1	3	2	1	0	2	2	0	0	1	0	2	0	1	0	0	0	2	0	0	0	0	1	0	1	0	3	1	0	0	0	2	0	1	0	1	0	0	0	1	1	0	1	2	0	0	1	1	0	0	0	0
TCGA-A8-A07O-01A-11W-A019-09	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	5	1	0	3	5	0	1	1	2	0	8	0	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
TCGA-A8-A07P-01A-11W-A019-09	0	0	1	1	2	0	0	1	1	0	0	0	0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	1	2	8	0	1	3	6	0	4	2	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	3	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
TCGA-A8-A07U-01A-11W-A050-09	1	0	0	1	2	0	0	0	0	2	1	0	2	2	1	2	1	0	0	0	1	1	0	1	0	1	0	1	7	3	1	5	2	1	7	1	0	3	5	1	1	0	0	2	4	3	5	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
TCGA-A8-A07W-01A-11W-A019-09	0	2	0	1	0	1	0	3	1	4	1	1	1	0	0	2	2	2	1	3	3	0	0	2	2	3	1	2	3	3	0	9	1	1	14	3	0	1	5	2	5	3	15	4	2	6	4	5	1	2	0	0	1	0	0	3	1	0	1	0	1	0	0	0	1	2	2	1	2	1	2	0	2	1	0	3	0	2	0	0	0	0	0	0	0	0	2	3	1	0	2	1	2	0	0	0
TCGA-A8-A07Z-01A-11W-A019-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	2	3	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TCGA-A8-A081-01A-11W-A019-09	2	2	1	0	0	0	0	2	2	0	0	0	3	1	0	4	0	1	0	1	1	1	0	2	0	1	0	1	4	3	1	10	0	1	9	1	0	4	8	1	4	1	10	0	8	6	4	12	1	0	0	0	1	1	0	0	1	0	0	2	0	1	0	1	1	1	4	0	0	0	1	2	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	2	2	1
TCGA-A8-A082-01A-11W-A019-09	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	2	0	1	0	3	0	1	0	5	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-A8-A083-01A-21W-A019-09	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	2	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
TCGA-A8-A084-01A-21W-A019-09	0	1	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	2	0	1	1	0	0	0	0	5	0	0	0	1	1	4	1	1	0	2	1	0	0	5	1	7	5	9	6	0	2	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	3	0	0	1	0	0	0	1	0	0	2	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TCGA-A8-A085-01A-11W-A019-09	0	0	2	0	2	1	1	0	1	3	2	0	0	2	0	1	0	1	0	2	1	1	0	2	0	0	0	1	2	2	0	7	1	0	1	1	2	2	0	6	3	0	0	2	2	1	1	1	0	0	1	0	0	2	1	1	0	2	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1
TCGA-A8-A086-01A-11W-A019-09	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	1	1	1	0	1	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
TCGA-A8-A08A-01A-11W-A019-09	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	0	3	4	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
TCGA-A8-A08B-01A-11W-A019-09	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	2	0	0	2	1	0	0	1	3	2	0	1	1	4	3	1	1	2	1	6	4	6	6	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0
TCGA-A8-A08F-01A-11W-A019-09	1	2	1	2	6	3	1	7	4	0	0	1	4	0	0	2	3	1	1	1	1	2	0	1	2	2	0	3	5	2	2	5	4	3	2	1	3	2	4	3	2	3	5	2	3	4	1	4	2	0	1	2	1	0	2	2	3	2	0	2	1	0	1	0	0	2	1	1	2	3	1	1	2	1	3	1	1	4	1	2	0	0	1	1	0	2	1	3	0	0	2	0	1	0	0	1
TCGA-A8-A08G-01A-11W-A019-09	0	0	0	2	0	0	0	2	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	4	0	0	1	2	0	0	1	4	1	1	2	4	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0
TCGA-A8-A08H-01A-21W-A019-09	1	1	0	2	0	2	1	2	1	0	1	0	0	3	0	1	0	0	0	0	0	2	0	1	1	1	0	0	0	1	0	1	2	0	1	2	9	4	1	2	2	3	3	2	50	12	7	38	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
TCGA-A8-A08I-01A-11W-A019-09	0	2	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	3	1	1	0	4	1	1	0	1	2	1	2	3	2	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TCGA-A8-A08J-01A-11W-A019-09	0	1	1	1	1	1	1	0	0	0	0	0	2	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	2	0	0	0	1	0	1	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	1	0
TCGA-A8-A08L-01A-11W-A019-09	4	8	1	4	5	2	0	1	0	1	0	3	3	6	0	7	1	4	1	1	2	0	0	4	1	0	0	2	23	10	1	27	3	4	5	0	5	1	1	6	2	1	4	3	20	11	2	10	0	0	1	0	3	1	1	3	0	0	1	0	0	0	0	0	1	1	4	4	0	0	2	4	1	1	1	3	2	1	0	1	0	1	1	0	0	2	2	3	0	0	1	2	0	1	0	2
TCGA-A8-A08O-01A-21W-A071-09	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	0	0	1	2	0	0	1	1	1	1	3	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
